ra;dec
195.6598893958303;-55.46000841210066
151.1448480373304;-44.086684805550654
164.24609790576005;-20.717237483187816
336.68338315018616;-16.208299031293038
223.16803603450055;-62.54179355950065
16.592583549637517;16.807710907024756
317.6873039734308;-30.305744440565796
260.41521676742025;-71.48347744755316
321.1122993455256;-89.86024429550163
11.305311481273893;-5.611481772344604
124.60438259460668;-71.42143330642566
359.4888313382385;-53.561970880506564
345.12633273697304;-72.60686282233105
247.48287106564806;-78.02063285748763
255.1256438544051;-54.30639017168251
173.29274608238157;-24.271797643035825
284.1649575349555;-17.265508750378032
245.17998619960125;-70.42312317523246
15.492139462981616;-18.99311849498885
88.84785939405468;11.238646164314105
287.79820936578386;-56.60244749974862
255.09384152766725;-9.7207399529225
109.61568242581423;-35.39837550374745
264.37737470360025;0.041110341756152025
157.56351020340833;-30.60091860902883
60.06430946140395;-49.926130940493145
311.5704900027485;-33.49651173922892
203.83756451392202;-79.87333482549559
82.12159749287599;-67.8400264897731
121.89861405337557;-89.86708075315704
34.92324974750381;-20.966307745535786
188.91855636286147;-30.9833853536665
264.95449204266527;-25.328735132188626
12.860358427348038;-23.485167192116805
144.80535551331883;-51.57686292827346
191.78830319797177;-78.60063967673419
266.58752175930795;-18.25550962452293
63.28182407221544;-89.38227339667144
306.0320261115968;-5.975007449900886
203.5523581930191;-34.62564201326059
61.5173488966284;-24.983408685926165
123.31601029036527;-32.55622757983211
319.00532634769024;-71.68100423129033
36.49284211421745;-46.62074176492368
215.9773712901115;9.343196041747788
233.37129418593287;17.901371722146195
107.39323356943835;-74.93242559395645
123.55410773884692;-57.181322230335084
2.259755884635215;8.078097581479113
191.7715259849869;-39.63581041492303
42.36055303440712;-19.249828762116778
296.4717729826233;-11.759434900329055
25.630861830541733;-22.502246116425994
119.01307044124042;-62.81003940345511
29.586921055646332;15.973345269545334
242.80985168834266;-55.45861012597775
103.7998663291947;7.942149866647711
68.50231802095885;-84.13196421809114
262.3235033172109;-69.71135983081719
215.09338809426768;-88.69729946683425
222.9665525873983;-64.12000568025431
53.487051649082495;-12.757575258885424
146.75799471940496;-38.36556560743167
169.3782721570965;-60.59509133734386
19.193208194716785;-48.36920011707498
97.05191012683925;9.013635430099555
321.7934803158257;-57.78845598072667
57.54154756094705;-80.69061823322488
2.9061024453593687;-53.59804049890617
244.80793277759562;-12.679923035900302
182.79200537748397;19.635495093553686
161.8291361977756;-52.696738477560956
345.1833917523501;19.17134098566484
107.71760176153236;-3.2726144582132832
62.24113668747598;-2.3153193850455693
177.0421499466216;-60.49097506401
332.3406167002861;-27.931631402464625
62.41935656692915;-3.291964790889864
208.7314225110732;-11.866966899685792
145.80464028942802;-45.65719962830412
175.4516520945588;-61.14251238573496
357.91173138571554;-80.20395806911512
249.27835606614096;-2.3657377556494623
262.466143317329;-14.941793448058306
353.6304264597508;-71.10667062567236
290.8251087285351;-21.852145857705167
59.86243934854738;-88.00175317575831
73.47177195393657;6.4261451232138995
135.3068349027958;-43.21983966599407
11.438542357464971;4.214299510605144
91.33967481431549;-77.50550879450954
183.7313322360656;-88.85567822328457
134.94811238524426;-16.424971322682055
267.332340963873;-14.295981936743914
169.6487879703945;-17.585927070726953
57.097696762955;-57.206392587411095
97.84351502377665;-2.8638300066209013
318.50297395887014;5.3753702575812525
155.65951573895822;11.08740320542941
293.98974121952733;-31.043196028764086
288.9731635990056;-36.1979027041281
289.8957781517364;-1.1415887570671117
296.21901514093776;8.777889166713607
242.34143221619294;-4.23387866992833
194.94595898728775;-85.92871679606431
62.463147486867456;-6.3364252463866535
298.4361818653937;-34.17703032172872
294.32575895512645;-64.53109004439055
186.73752785678968;17.451068372510036
65.540936772007;1.92138040103616
120.68532512462832;2.393162885669298
4.816724034771034;-18.56991083519732
116.33564393131765;-67.04469605897177
32.98956637391034;-89.80451451696639
98.44151171828305;-39.2919987002717
15.416651732834294;1.7828929465023577
234.9543070435391;-57.607756216729186
204.87985907169758;-33.462180815241
214.45710476270256;5.767372002613797
283.6737274157923;-80.00189977080453
274.2794010386532;11.35774022373387
238.09002583798593;-72.35731981276007
303.75506500415094;-75.71022384046942
78.80521307624274;-34.08282621762542
127.9889515662971;8.018973832424066
210.78654616587846;6.490882263553871
168.6179657977768;-53.60610318923958
87.77480991907933;-16.7451719385991
227.43745443393766;-28.196731937448142
119.89468204110536;-50.776883667107754
105.5560693516373;9.624850038897833
38.47896112411374;-62.38331691297526
209.46252670432094;-22.71495530174083
300.3048809868849;-22.709811012939596
138.15205463707545;-13.756477677115612
64.31352119035826;2.198641015138108
313.84276375302005;2.2945817550303644
139.0800018724954;-17.712025339297412
142.37198471640323;-67.0728221229394
292.203693270849;17.932834532641053
7.327330136625236;4.657122189722955
286.0691339244644;10.97649172576972
141.7821770878523;-0.19280155909700625
155.28533463158755;-87.92027800476983
4.583087567541826;13.898527358653155
25.33246109655163;15.935787386337495
77.10579636056131;-67.29781944175085
287.09706000438416;-72.51909561623525
63.12522630238315;-75.53574728164467
193.82136455176274;-60.27155832265346
71.83433683687633;-55.17755686791517
46.717180838481006;15.4803745376377
180.99983263145566;-74.09292309060929
338.60518191942714;-1.31297575376459
184.47207345765403;-60.83379985912691
177.64844624695357;2.223265509664188
302.86747065792395;-44.70907989537886
137.68521626941066;-22.896232210323276
350.56116714179035;-73.20750233032571
334.384403875098;-10.604345467938757
161.825114268923;4.801159320566384
213.8397014800804;-64.59001075286625
137.86481991502748;-78.40341514906643
209.9819951029741;-80.70651551702719
124.77044503202444;-2.683230303544221
285.0715234380742;-82.2915286761907
0.5180623599251399;-56.64981603548152
351.28263809228963;10.993813262670699
263.5963745054479;9.651303241741928
183.19376099376618;-29.003962491379063
55.044279369914136;-1.907151446086445
0.19668169368730393;-73.16725431580355
242.86796973405708;-22.967677525085165
312.03077691894146;-27.77503332564229
30.571738039911022;-39.21916780988892
317.1890869044415;-26.898546690357804
3.9376022147842527;-70.22937511349335
120.14984349037078;-8.649528177198434
194.68644093877793;11.091232987390654
196.91654356861258;-16.558922248164052
46.17201193821582;0.4254681433534131
263.6408682399142;-61.42896627990707
73.45283814267216;-82.87114752749159
306.3065641224707;-41.47864086886759
200.77111063833192;-86.58716510570255
29.37957961711365;-48.68584768276644
102.44018678030957;-43.6882171630921
53.34651922345467;-47.91103539080046
193.3440373439678;-47.3646794769349
58.22161307094685;-47.21077299304491
201.46656278444792;-53.46252959208122
145.9921840522398;-38.75541095279668
347.0442301227688;-21.954608447499126
182.2553787725131;-20.683739378639785
158.22964525447716;16.416771227068807
280.2618899367344;-73.96138765977224
237.86891023139714;15.298997427210324
282.37956124972817;9.828585971058729
4.9869118563682635;-71.38691402153873
69.68681421988869;-86.31453330386778
24.954848456445113;19.621114086114645
239.01455194894962;-29.830736612121797
188.35526425955734;15.856614972138587
214.55935723164544;-7.856586432238501
11.209590700650725;-44.29905731015813
159.50044137689386;-29.419972996614305
65.35364803540949;-30.218445995919183
356.72405269235946;-42.076564525226416
285.13636968260334;1.7552063799772526
102.87587343457884;-23.070984238505844
60.534955567633105;-50.31401162691282
